2025-04-01T12:00:00Z,0.0,-89.875,-179.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-177.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-175.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-173.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-171.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-169.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-167.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-165.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-163.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-161.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-159.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-157.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-155.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-153.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-151.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-149.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-147.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-145.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-143.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-141.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-139.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-137.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-135.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-133.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-131.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-129.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-127.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-125.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-123.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-121.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-119.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-117.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-115.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-113.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-111.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-109.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-107.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-105.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-103.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-101.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-99.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-97.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-95.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-93.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-91.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-89.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-87.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-85.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-83.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-81.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-79.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-77.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-75.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-73.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-71.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-69.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-67.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-65.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-63.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-61.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-59.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-57.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-55.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-53.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-51.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-49.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-47.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-45.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-43.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-41.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-39.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-37.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-35.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-33.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-31.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-29.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-27.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-25.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-23.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-21.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-19.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-17.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-15.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-13.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-11.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-9.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-7.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-5.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-3.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,-1.875,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,0.125,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,2.125,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,4.125,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,6.125,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,8.125,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,10.125,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,12.125,NaN,NaN
2025-04-01T12:00:00Z,0.0,-89.875,14.125,NaN,NaN
